Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000463/2014-23;Publicidade;Midia;31/03/2014;15/04/2014;2013NE800005;Institucional;060132;14OB800348;;"Campanha de Oportunidade Institucional - 2013";230684;39552;29972,88;29289,02;"48.665.517/0001-26 / RADIO E TELEVISAO TAUBATE LTDA";25240,32;22757,97;"BAN    ";;Televisão;Regional;"TAUBATE - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000463/2014-23;Publicidade;Midia;31/03/2014;15/04/2014;2013NE800005;Institucional;060132;14OB800348;;"Campanha de Oportunidade Institucional - 2013";230683;39551;18620;18195,17;"46.665.188/0001-98 / SISTEMA CLUBE DE COMUNICAÇAO LTDA";15680;14198,24;"BAN    ";;Televisão;Regional;"RIBEIRAO PRETO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000463/2014-23;Publicidade;Midia;31/03/2014;15/04/2014;2013NE800005;Institucional;060132;14OB800348;;"Campanha de Oportunidade Institucional - 2013";230682;39550;56245,51;54962,23;"27.065.150/0011-01 / NASSAU EDITORA RADIO E TV LTDA";47364,64;42888,68;"BAN    ";;Televisão;Regional;"RECIFE - PE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000463/2014-23;Publicidade;Midia;31/03/2014;15/04/2014;2013NE800005;Institucional;060132;14OB800348;;"Campanha de Oportunidade Institucional - 2013";230584;37065;35227,52;34423,78;"46.049.326/0001-04 / Radio e Tv Bandeirantes de Campinas Ltda";29665,28;26861,91;"BAN    ";;Televisão;Regional;"CAMPINAS - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";179251;000703;23582,04;23044;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";19858,56;17981,93;"SBT    ";;Televisão;Regional;"UBERLANDIA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";229745;004617;9836,68;9612,25;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";8283,52;7500,73;"SBT    ";;Televisão;Regional;"ITUIUTABA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";230358;004970;1639,26;1594,79;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";1380,43;1225,33;"SBT    ";;Televisão;Regional;"IMPERATRIZ - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";230357;004968;1416,26;1343,89;"02.131.538/0001-60 / TV OMEGA LTDA.";1192,64;940,2;"RTV    ";;Televisão;Regional;"PORTO VELHO - RO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";230354;004966;4152,22;4048,29;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";3496,61;3134,09;"REC    ";;Televisão;Regional;"PORTO VELHO - RO"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";230135;004877;26123,72;25527,69;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";21998,92;19920,02;"GLO    ";;Televisão;Regional;"IMPERATRIZ - MA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"Brasil - Campanha Regional 2012 II";230131;004874;24210,62;23658,23;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";20387,89;18461,23;"GLO    ";;Televisão;Regional;"BARREIRAS - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000524/2014-52;Publicidade;Midia;03/04/2014;15/04/2014;2012NE800037;Institucional;042624;14OB800360;;"CAMPANHA DUELO - COPA DO MUNDO";216840;002842;156071,25;152407,65;"02.131.538/0001-60 / TV OMEGA LTDA.";131428,42;118650,21;"RTV,RTV    ";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000525/2014-05;Publicidade;Midia;03/04/2014;15/04/2014;2013NE800004;Institucional;060132;14OB800361;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";230669;005025;10613,85;10371,69;"23.493.364/0001-56 / TV DIARIO LTDA";8937,98;8093,34;"TV DIARIO";;Televisão;Estadual;CEARA
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000534/2014-98;Publicidade;Midia;03/04/2014;15/04/2014;2014NE800018;"Utilidade Pública";058930;14OB800351;;"Campanha de Proteção aos Direitos das Crianças e Adolescentes - Reedição de Peças (II)";230786;39656;59540,98;58182,51;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";50139,77;45401,56;"SBT    ";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000534/2014-98;Publicidade;Midia;03/04/2014;15/04/2014;2014NE800008;"Utilidade Pública";060133;14OB800351;;"Campanha de Proteção aos Direitos das Crianças e Adolescentes - Reedição de Peças (III)";230789;39659;565630;552724,7;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";476320;431307,76;"GLO    ";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000534/2014-98;Publicidade;Midia;03/04/2014;15/04/2014;2014NE800008;"Utilidade Pública";060133;14OB800351;;"Campanha de Proteção aos Direitos das Crianças e Adolescentes - Reedição de Peças (III)";230788;39658;140448;137243,57;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";118272;107095,3;"REC    ";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000352/2014-17;Publicidade;Midia;18/03/2014;14/04/2014;2012NE800024;"Utilidade Pública";042625;14OB800332;;"Plano - Viver sem Limite";230311;063251;62273,95;60853,12;"02.131.538/0001-60 / TV OMEGA LTDA.";52441,22;47230,95;"TV-REDE TV ";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000527/2014-96;Publicidade;Midia;03/04/2014;14/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800337/800338;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";230766;066997;264302,97;258272,69;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";222570,92;201477,11;TV-SBT;;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000573/2014-95;Publicidade;Midia;10/04/2014;14/04/2014;2014NE800018;"Utilidade Pública";058930;14OB800345;;"Campanha de Proteção aos Direitos das Crianças e Adolescentes - Reedição de Peças (II)";230889;39744;347152,54;339231,98;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";292338,98;264712,95;"SBT    ";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000573/2014-95;Publicidade;Midia;10/04/2014;14/04/2014;2014NE800024;"Utilidade Pública";076828;14OB800345;;"DIA INTERNACIONAL DA MULHER - 2014";230988;39868;2969225;2901479,79;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";2500400;2264112,2;"GLO    ";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000598/2014-99;Publicidade;Midia;10/04/2014;14/04/2014;2013NE800005;Institucional;060132;14OB800346;;"Campanha de Oportunidade Institucional - 2013";230838;39737;29725,31;29047,11;"27.065.150/0011-01 / NASSAU EDITORA RADIO E TV LTDA";25031,84;22666,33;"BAN    ";;Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000378/2014-65;Publicidade;Midia;20/03/2014;10/04/2014;2013NE800004;Institucional;060132;2014OB800314;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";220509;003329;27632,08;27001,63;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";23269,12;21070,19;"SBT    ";;Televisão;Regional;"SALVADOR - BA"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000426/2014-15;Publicidade;Midia;24/03/2014;10/04/2014;2013NE800004;Institucional;060132;2014OB800315;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";221242;003335;16623,87;16227,16;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";13999,04;12615,35;"SBT    ";;Televisão;Regional;"NATAL - RN"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000426/2014-15;Publicidade;Midia;24/03/2014;10/04/2014;2013NE800004;Institucional;060132;2014OB800315;;"Campanha de Oportunidade Institucional - 2013 II";228830;004609;18260,64;17844,01;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";15377,38;13924,22;"SBT    ";;Televisão;Regional;"JUIZ DE FORA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000426/2014-15;Publicidade;Midia;24/03/2014;10/04/2014;2013NE800004;Institucional;060132;2014OB800315;;"Campanha de Oportunidade Institucional - 2013 II";228829;004608;10441,07;10202,85;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";8792,48;7961,59;"SBT    ";;Televisão;Regional;"DIVINOPOLIS - MG"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000469/2014-09;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800317;;"Mais Médicos para o Brasil";230495;060823;205147,22;200466,63;"02.131.538/0001-60 / TV OMEGA LTDA.";172755,55;155923,82;"TV-REDE TV ";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000469/2014-09;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800317;;"Mais Médicos para o Brasil";230496;066020;128836,13;125896,63;"02.131.538/0001-60 / TV OMEGA LTDA.";108493,58;98014,52;"TV-REDE TV ";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000471/2014-70;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800318;;"Campanha de Oportunidade Institucional - 2013 III";229355;065716;6729,04;6575,52;"80.592.488/0001-22 / TELEVISAO LONDRINA LTDA";5666,56;5088,38;TV-TAROBA;;Televisão;Regional;"LONDRINA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000471/2014-70;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800318;;"Campanha de Oportunidade Institucional - 2013 III";230696;067458;39760,16;38853;"77.969.145/0001-20 / TELEVISAO BANDEIRANTES DO PARANA LTDA";33482,24;30318,17;TV-BANDEIRANTES;;Televisão;Regional;"CURITIBA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000471/2014-70;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800318;;"Campanha de Oportunidade Institucional - 2013 III";230695;067460;56209,6;54927,13;"11.743.564/0001-30 / TV JANGADEIRO LTDA";47334,4;42861,3;"TV- BANDEIRANTES";;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000471/2014-70;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800318;;"Campanha de Oportunidade Institucional - 2013 III";230712;067322;1736,22;1696,6;"02.131.538/0001-60 / TV OMEGA LTDA.";1462,08;1323,91;"TV-PAMPA NORTE";;Televisão;Regional;"PASSO FUNDO - RS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000471/2014-70;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800006;Institucional;060132;2014OB800318;;"Campanha de Oportunidade Institucional - 2013 III";230394;066022;800,57;782,3;"02.131.538/0001-60 / TV OMEGA LTDA.";674,16;610,45;"TV- REDE TV  - PAMPA SUL";;Televisão;Regional;"PELOTAS - RS"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000472/2014-14;Publicidade;Midia;01/04/2014;10/04/2014;2013NE800004;Institucional;060132;2014OB800316;;"Campanha de Oportunidade Institucional - 2013 II";229901;004795;120782,37;118026,62;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";101711,47;92099,74;"SBT    ";;Televisão;Regional;"BELO HORIZONTE - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000466/2014-67;Publicidade;Midia;31/03/2014;09/04/2014;2012NE800039;Institucional;042624;14OB800312/14OB800300;;"Brasil - Campanha Regional 2012 III";230547;39417;1824;1782,38;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";1536;1536;"AR TV";;Televisão;Regional;"FLORIANOPOLIS - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000272/2014-61;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800004;Institucional;060132;14OB800293;;"Campanha de Oportunidade Institucional - 2013 II";230074;004856;10138,4;9907,08;"17.184.649/0001-02 / RADIO E TELEVISAO BANDEIRANTES DE MINAS GERAIS LTDA";8537,6;7730,8;"BAN    ";;Televisão;Regional;"BELO HORIZONTE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000305/2014-73;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800004;Institucional;060132;14OB800294;;"SECA SEMIÁRIDO 2013 ¿ Ações e Obras";220585;003278;36202,6;35334,56;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";30486,4;27458,78;"GLO,GLO    ";;Televisão;Estadual;"RIO GRANDE DO NORTE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000307/2014-62;Publicidade;Midia;11/03/2014;07/04/2014;2012NE8000112;"Utilidade Pública";045668;14OB800295;;"Complementar - Ações Estratégicas de Enfrentamento ao Crack - Capacitação";203611;002021;75873,83;74119,89;"02.131.538/0001-60 / TV OMEGA LTDA.";63893,75;57776,2;"RTV    ";;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000307/2014-62;Publicidade;Midia;11/03/2014;07/04/2014;2012NE800037;Institucional;042624;14OB800295;;"Brasil - Campanha Regional 2012 II";229085;001497;34640,42;33850,07;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";29170,88;26414,23;"GLO    ";;Televisão;Regional;"MONTES CLAROS - MG"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000308/2014-15;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800006;Institucional;060132;14OB800291;;"Campanha de Oportunidade Institucional - 2013 III";229252;063748;52282,3;51089,43;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";44027,2;39866,63;TV-IGUACU;;Televisão;Regional;"CURITIBA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000308/2014-15;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800006;Institucional;060132;14OB800291;;"Campanha de Oportunidade Institucional - 2013 III";230188;065163;93782,9;91643,17;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";78975,07;71511,93;"TV-CIDADE (ESTADO-CE)";;Televisão;Estadual;CEARA
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000308/2014-15;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800006;Institucional;060132;14OB800291;;"Campanha de Oportunidade Institucional - 2013 III";230164;065207;24035;23486,62;"04.042.861/0001-93 / FUNDACAO EDUCACIONAL E CULTURAL DE COLORADO";20240;20240;"TV- ALVORADA";;Televisão;Estadual;PARANA
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000308/2014-15;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800006;Institucional;060132;14OB800291;;"Campanha de Oportunidade Institucional - 2013 III";229294;063752;17885,84;17477,76;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";15061,76;13638,42;"TV- GUARA";;Televisão;Regional;"PONTA GROSSA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000308/2014-15;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800006;Institucional;060132;14OB800291;;"Campanha de Oportunidade Institucional - 2013 III";229289;063753;13788,11;13473,53;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";11611,04;10513,8;TV-CIDADE;;Televisão;Regional;"LONDRINA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000309/2014-51;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800287/14OB800288;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";230202;065155;209760;204974,16;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";176640;159947,52;TV-SBT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000309/2014-51;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800287/14OB800288;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";230002;065864;739479,1;722607,3;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";622719,24;563868,08;"RECORD NACIONAL";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000309/2014-51;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800287/14OB800288;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";229994;065369;109235,55;106743,25;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";91987,83;83271,1;TV-SBT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000309/2014-51;Publicidade;Midia;11/03/2014;07/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800287/14OB800288;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";229977;065370;18252,33;17835,89;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";15370,38;13911,14;TV-SBT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000351/2014-72;Publicidade;Midia;18/03/2014;07/04/2014;2013NE800057;"Utilidade Pública";071160;14OB800290;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";230308;065668;730669,34;713998,54;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";615300,5;557129,25;"RECORD NACIONAL";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000376/2014-76;Publicidade;Midia;20/03/2014;03/04/2014;2012NE800039;Institucional;042624;14OB800279;;"Brasil - Campanha Regional 2012 III";230360;30107A;2344,7;2291,2;"12.748.471/0001-61 / TELEVISAO NOVOS TEMPOS S/A";1974,48;1974,48;"BAN    ";;Televisão;Regional;"NATAL - RN"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000376/2014-76;Publicidade;Midia;20/03/2014;03/04/2014;2012NE800039;Institucional;042624;14OB800279;;"Brasil - Campanha Regional 2012 III";230361;30107B;5681,66;5552,02;"12.748.471/0001-61 / TELEVISAO NOVOS TEMPOS S/A";4784,56;3912,18;"BAN    ";;Televisão;Regional;"NATAL - RN"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000423/2014-81;Publicidade;Midia;24/03/2014;28/03/2014;2012NE800040;"Utilidade Pública";042625;14OB800264;;"PLANO SAFRA DA PESCA E AQUICULTURA 2012/2013/2014 ¿ CAMPANHA DE DIVULGAÇÃO";230452;39319;1104,66;1079,46;"63.538.946/0001-26 / TV CHICO DE RADIO COMUNICAÇAO LTDA";930,24;842,33;"BAN    ";;Televisão;Regional;"IMPERATRIZ - MA"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000280/2014-16;Publicidade;Midia;13/03/2014;20/03/2014;2013NE800005;Institucional;060132;14OB800252;;"Campanha de Oportunidade Institucional - 2013";228481;37720;92552,8;90441,13;"46.049.326/0001-04 / Radio e Tv Bandeirantes de Campinas Ltda";77939,2;70573,95;"BAN    ";;Televisão;Regional;"CAMPINAS - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000280/2014-16;Publicidade;Midia;13/03/2014;20/03/2014;2013NE800005;Institucional;060132;14OB800252;;"Campanha de Oportunidade Institucional - 2013";230136;39178;78009,44;76229,6;"50.609.973/0001-09 / TV BANDEIRANTES PRESIDENTE PRUDENTE LTDA";65692,16;59484,25;"BAN    ";;Televisão;Regional;"PRESIDENTE PRUDENTE - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000280/2014-16;Publicidade;Midia;13/03/2014;20/03/2014;2013NE800005;Institucional;060132;14OB800252;;"Campanha de Oportunidade Institucional - 2013";230134;39177;36095,44;35271,9;"50.609.973/0001-09 / TV BANDEIRANTES PRESIDENTE PRUDENTE LTDA";30396,16;27523,72;"BAN    ";;Televisão;Regional;"PRESIDENTE PRUDENTE - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000280/2014-16;Publicidade;Midia;13/03/2014;20/03/2014;2013NE800005;Institucional;060132;14OB800252;;"Campanha de Oportunidade Institucional - 2013";230133;39176;13868,48;13552,06;"48.665.517/0001-26 / RADIO E TELEVISAO TAUBATE LTDA";11678,72;10575,08;"BAN    ";;Televisão;Regional;"TAUBATE - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000280/2014-16;Publicidade;Midia;13/03/2014;20/03/2014;2013NE800005;Institucional;060132;14OB800252;;"Campanha de Oportunidade Institucional - 2013";228485;37721;123376,88;120561,94;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";103896,32;94078,12;"BAN    ";;Televisão;Regional;"SAO PAULO - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800057;"Utilidade Pública";071160;14OB800249/800250;;"Programa ¿Mulher, Viver sem Violência¿ ¿ Campanha Publicitária ";229286;064981;213750;208873,12;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";180000;162990;TV-SBT;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"Campanha de Oportunidade Institucional - 2013 III";229396;064214;11194,8;10939,38;"11.743.564/0001-30 / TV JANGADEIRO LTDA";9427,2;8536,33;"TV- BANDEIRANTES";;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"Campanha de Oportunidade Institucional - 2013 III";229394;064219;16460,08;16084,53;"11.743.564/0001-30 / TV JANGADEIRO LTDA";13861,12;12551,24;"TV- BANDEIRANTES";;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"Campanha de Oportunidade Institucional - 2013 III";229353;065715;12799,01;12506,98;"76.243.625/0001-46 / RADIO E TELEVISAO TAROBA LTDA";10778,11;9759,58;TV-TAROBA;;Televisão;Regional;"CASCAVEL - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"Campanha de Oportunidade Institucional - 2013 III";229320;064220;2429,91;2374,47;"02.131.538/0001-60 / TV OMEGA LTDA.";2046,24;1852,87;"TV- REDE TV  - PAMPA SUL";;Televisão;Regional;"PELOTAS - RS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"7 de Setembro de 2013";229318;064218;13015;12718,05;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";10960;9924,28;"TV-NATIONAL GEOGRAPHIC";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000109/2014-07;Publicidade;Midia;28/01/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800249/800250;;"7 de Setembro de 2013";229317;064213;13015;12718,05;"03.347.577/0001-62 / FOX LATIN AMERICAN CHANNELS DO BRASIL LTDA";10960;9924,28;TV-FX;;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000298/2014-18;Publicidade;Midia;10/03/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800244;;"Campanha de Oportunidade Institucional - 2013 III";227435;063645;39865,92;38956,35;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";33571,3;30398,81;"TV-CIDADE (ESTADO-CE)";;Televisão;Estadual;CEARA
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000298/2014-18;Publicidade;Midia;10/03/2014;14/03/2014;2013NE800006;Institucional;060132;14OB800244;;"Campanha de Oportunidade Institucional - 2013 III";230175;062444;6285,2;6141,8;"79.469.813/0001-85 / TELEVISAO ICARAI LTDA";5292,8;4792,63;TV-MARINGA;;Televisão;Regional;"MARINGA - PR"
