Contratada;"Nº Processo";"Tipo de contrato";"Tipo de processo";"Data do Ateste";"Data do Pagamento";"Nº Empenho";"Tipo Rubrica";PTRES;"Nº Ordem Bancária";Justificativa;Tema;"IDN Nota Fiscal";"Nº Nota Fiscal";"Valor bruto da contratada";"Valor líquido da contratada";"Veículo / Fornecedor";"Valor bruto do fornecedor";"Valor líquido do fornecedor";"Nome fantasia do veículo";"Grupo / Editora";Meios;"Tipo da praça de veiculação";"Praças de Veiculação"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000888/2017-85;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800007;Institucional;107783;2017OB800253;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268483;29103;1425;1392,49;"03.049.376/0001-89 / RADIO TELEVISAO BRASIL OESTE LTDA";1200;1086,6;"TBO - TV BRASIL OESTE";;Televisão;Regional;"CUIABA - MT"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000888/2017-85;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800007;Institucional;107783;2017OB800253;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";268510;29179;10526,76;10286,58;"01.880.893/0001-70 / TV - Primavera de Criciúma Ltda.";8864,64;8026,93;"TV PRIMAVERA";;Televisão;Regional;"CRICIUMA - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000890/2017-54;Publicidade;Midia;23/03/2017;05/04/2017;2017NE800012;Institucional;107783;"2017OB800255 ";;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268564;57086;433876,64;423977,4;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";365369,8;330842,35;"REC    ";RECORD;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000905/2017-84;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800007;Institucional;107783;2017OB800258;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268520;29254;1050;1026,04;"02.801.642/0001-15 / FOZ TV CINEMA E VIDEO LTDA";884,21;800,65;"FOZ TV";;Televisão;Regional;"FOZ DO IGUACU - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000907/2017-73;Publicidade;Midia;23/03/2017;05/04/2017;2017NE800013;Institucional;107783;2017OB800250;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268511;29180;5786,38;5654,36;"00.163.234/0001-50 / Rede Nacional de Comunicação LTDA";4872,74;4412,27;"REDE BRASIL";;Televisão;Regional;"SAO PAULO - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000907/2017-73;Publicidade;Midia;23/03/2017;05/04/2017;2017NE800013;Institucional;107783;2017OB800250;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268527;29261;6149,16;6008,86;"81.731.861/0001-41 / TELEVISAO TRANSAMERICA LTDA.";5178,24;4688,9;TRANSAMERICA;;Televisão;Regional;"CURITIBA - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000907/2017-73;Publicidade;Midia;23/03/2017;05/04/2017;2017NE800013;Institucional;107783;2017OB800250;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268512;29181;6225,11;6083,08;"02.311.604/0001-84 / AMAZONIA CABO LTDA";5242,2;4746,81;"TV AMAZON SAT";;Televisão;Regional;"MANAUS - AM"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000911/2017-31;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800005;Institucional;107783;2017OB800244;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268492;18758;1703,16;1664,3;"04.728.406/0001-46 / ASSOCIACAO DAS ENTIDADES USUARIAS E ADMINISTRADORAS DO CANAL COMUNITARIO DA CIDADE DE ITAPETININGA";1434,24;1434,24;TVI;;Televisão;Regional;"ITAPETININGA - SP"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000911/2017-31;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800005;Institucional;107783;2017OB800244;;"CRISE HÍDRICA - 2016";268494;18760;11056,65;10804,38;"07.663.719/0001-51 / FUNDAÇAO DEMOCRITO ROCHA";9310,86;9310,86;"TV O POVO";"O POVO";Televisão;Regional;"FORTALEZA - CE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000911/2017-31;Publicidade;Midia;23/03/2017;05/04/2017;2016NE800005;Institucional;107783;2017OB800244;;"CRISE HÍDRICA - 2016";268493;18759;6232;6089,81;"15.622.124/0001-86 / BAIANA COMUNICACOES EIRELI";5248;4752,06;"TV BAIANA";;Televisão;Regional;"SALVADOR - BA"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000948/2017-60;Publicidade;Midia;28/03/2017;05/04/2017;2016NE800007;Institucional;107783;2017OB800262;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";268628;29327;845,94;826,64;"21.959.383/0001-08 / TV ART LTDA - ME";712,37;712,37;"TV A";;Televisão;Regional;"RIO DAS OSTRAS - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000756/2017-53;Publicidade;Midia;15/03/2017;24/03/2017;2016NE800006;Institucional;107783;2017OB800237;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";268079;56964;1753,51;1713,51;"09.168.704/0001-42 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";1476,64;1337,1;TVB;EBC;Televisão;Regional;"BRASILIA - DF"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000846/2017-44;Publicidade;Midia;20/03/2017;24/03/2017;2016NE800007;Institucional;107783;2017OB800235;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268290;28988;3823,75;3736,51;"03.105.610/0001-48 / ASSOCIACAO DE ENTIDADES CANAL COMUNITARIO DE TVS POR ASSINAT";3220;3220;TVC;;Televisão;Regional;"RIO DE JANEIRO - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000846/2017-44;Publicidade;Midia;20/03/2017;24/03/2017;2016NE800007;Institucional;107783;2017OB800235;;"JOGOS PARALÍMPICOS RIO 2016";268294;28992;1236,16;1207,96;"54.313.531/0001-63 / TV CORCOVADO S/A";1040,98;942,61;CNT;;Televisão;Regional;"RIO DE JANEIRO - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000847/2017-99;Publicidade;Midia;20/03/2017;24/03/2017;2015NE800016;"Utilidade Pública";085461;2017OB800236;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";268287;28985;399;389,9;"03.199.584/0001-64 / ASSOCIACAO DAS ENTIDADES USUARIAS DE CANAL COMUNITARIO EM SANTOS";336;336;"TV COM";;Televisão;Regional;"SANTOS - SP"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000847/2017-99;Publicidade;Midia;20/03/2017;24/03/2017;2015NE800016;"Utilidade Pública";085461;2017OB800236;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";268289;28987;1117,2;1091,71;"03.199.584/0001-64 / ASSOCIACAO DAS ENTIDADES USUARIAS DE CANAL COMUNITARIO EM SANTOS";940,8;940,8;"TV COM";;Televisão;Regional;"SANTOS - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268122;56999;10280,9;10046,33;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";8657,6;7839,46;"BAN    ";BAND;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268190;57026;10114,65;9883,88;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";8517,6;7712,69;GLO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268189;57025;27825,12;27190,27;"27.865.757/0001-02 / GLOBO COMUNICAÇÃO E PARTICIPAÇÕES S/A";23431,68;21217,39;"GLOBO NEWS";GLOBOSAT;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268162;57022;7085,84;6924,17;"02.579.308/0001-69 / RADIO E TELEVISAO CAPITAL LTDA";5967,02;5403,14;RECORD;RECORD;Televisão;Regional;"CAMPO GRANDE - MS"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268160;57021;108794;106311,78;"02.344.518/0001-78 / REDE MULHER DE TELEVISAO LTDA";91616;82958,29;"RECORD NEWS";RECORD;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268137;57015;264974;258928,41;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";223136;202049,65;"SBT    ";SBT;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000752/2017-75;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800205;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268123;57000;138462,5;135303,36;"61.413.092/0001-26 / TELEVISAO INDEPENDENTE DE SAO JOSE DO RIO PRETO LTDA";116600;105581,3;"REDE VIDA";;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000753/2017-10;Publicidade;Midia;15/03/2017;22/03/2017;2016NE800006;Institucional;107783;2017OB800212;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268078;56963;1117,2;1091,71;"05.849.548/0001-24 / FUNDACAO CULTURAL GENIVAL TOURINHO";940,8;940,8;"TV GERAES";;Televisão;Regional;"MONTES CLAROS - MG"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000755/2017-17;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017NE800199;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268107;56988;1459390;1426092,86;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";1228960;1112823,28;"GLO    ";"TV GLOBO";Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000755/2017-17;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017NE800199;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268222;57054;35238,26;34434,27;"02.131.538/0001-60 / TV OMEGA LTDA.";29674,32;26870,1;"RTV    ";"REDE TV";Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000760/2017-11;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800013;Institucional;107783;2017OB800213;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268138;28981;1424240;1391744,84;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";1199360;1086020,48;GLOBO;"TV GLOBO";Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000760/2017-11;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800013;Institucional;107783;2017OB800213;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268140;28983;71654,7;70019,84;"60.509.239/0001-13 / RADIO E TELEVISAO BANDEIRANTES S.A.";60340,8;54638,59;BANDEIRANTES;BAND;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000760/2017-11;Publicidade;Midia;15/03/2017;22/03/2017;2017NE800013;Institucional;107783;2017OB800213;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268139;28982;7413,8;7244,65;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";6243,2;5653,22;MORENA;"TV GLOBO";Televisão;Regional;"CAMPO GRANDE - MS"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000762/2017-19;Publicidade;Midia;15/03/2017;22/03/2017;2016NE800007;Institucional;107783;2017OB800223;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";268017;28777;1539;1503,89;"04.083.151/0001-01 / FUNDACAO CANAL 20";1296;1296;CATVE;;Televisão;Regional;"FOZ DO IGUACU - PR"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000762/2017-19;Publicidade;Midia;15/03/2017;22/03/2017;2016NE800007;Institucional;107783;2017OB800223;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";268018;28778;4671,15;4564,57;"09.168.704/0003-04 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";3933,6;3561,87;"TV BRASIL";EBC;Televisão;Regional;"SAO PAULO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000801/2017-70;Publicidade;Midia;16/03/2017;22/03/2017;2016NE800082;Institucional;107783;2017OB800208;;"CRISE HÍDRICA - 2016";267882;56850;11700,68;11433,72;"03.604.139/0002-13 / RADIO E TELEVISAO UNIAO LTDA";9853,2;8922,07;"TV UNIAO";UNIÃO;Televisão;Regional;"FORTALEZA - CE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000802/2017-14;Publicidade;Midia;16/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800210;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268296;57058;6514,34;6365,71;"05.646.777/0001-41 / HF VIDEO PRODUTORA LTDA - ME";5485,76;5485,76;"TV MAISRIBEIRÃO (EX CANAL 20)";;Televisão;Regional;"RIBEIRAO PRETO - SP"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000802/2017-14;Publicidade;Midia;16/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800210;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268301;57060;5822,74;5689,89;"02.381.973/0001-43 / REDE FLORESTA VIVA COMUNICACAO LTDA";4903,36;4439,99;"LOCAL TV";;Televisão;Regional;"MANAUS - AM"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000802/2017-14;Publicidade;Midia;16/03/2017;22/03/2017;2017NE800012;Institucional;107783;2017OB800210;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268299;57059;130387,5;127412,6;"59.016.873/0001-35 / FUNDACAO SECULO VINTE E UM";109800;109800;"SECULO XXI";;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000813/2017-02;Publicidade;Midia;16/03/2017;22/03/2017;2017NE800013;Institucional;107783;2017OB800211;;"CAMPANHA REFORMA DA PREVIDÊNCIA - 2° FASE";268270;29050;40648,6;39721,17;"27.865.757/0025-71 / GLOBO COMUNICACAO E PARTICIPACOES S/A";34230,4;30995,63;GLOBO;"TV GLOBO";Televisão;Regional;"BRASILIA - DF"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000815/2017-93;Publicidade;Midia;16/03/2017;22/03/2017;2015NE800013;Institucional;085460;2017OB800217;;"Micro Empreendedor Individual - MEI III";268187;28951;5139,12;5021,87;"01.681.228/0002-38 / FUNDACAO PADRE KOLBE DE RADIO E TELEVISAO";4327,68;4327,68;"TV IMACULADA CONCEICAO";;Televisão;Regional;"CAMPO GRANDE - MS"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000712/2017-23;Publicidade;Midia;13/03/2017;16/03/2017;2016NE800005;Institucional;107783;2017OB800200;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";267922;18664;1436,4;1403,63;"05.204.826/0001-96 / ASSOC DAS ENTID COORD E USUARIAS DO CANAL COMUNITARIO DA GRANDE RECIFE - CANAL CAPIBARIBE";1209,6;1209,6;"TV COM CAPIBARIBE";;Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000712/2017-23;Publicidade;Midia;13/03/2017;16/03/2017;2016NE800081;Institucional;107783;2017OB800200;;"Jogos Olímpicos e Paralímpicos Rio 2016 - Fase LEGADO";267925;18667;20213;19751,82;"09.168.704/0001-42 / EMPRESA BRASIL DE COMUNICACAO S.A. - EBC";17021,47;15412,94;"TV BRASIL";EBC;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000712/2017-23;Publicidade;Midia;13/03/2017;16/03/2017;2016NE800005;Institucional;107783;2017OB800200;;"JOGOS PARALÍMPICOS RIO 2016";267923;18665;1065,33;1041,02;"02.374.250/0001-17 / RADIO E TELEVISAO CV LTDA";897,12;812,34;"TV BRASÍLIA";"DIÁRIOS ASSOCIADOS";Televisão;Regional;"BRASILIA - DF"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000715/2017-67;Publicidade;Midia;13/03/2017;16/03/2017;2016NE800005;Institucional;107783;2017OB800190;;"Campanha Bandeiras Tarifárias";266710;18373;8755,2;8555,44;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";7372,8;7372,8;"AR TV";;Televisão;Regional;"ARARANGUA - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000497/2017-61;Publicidade;Midia;14/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800153;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";265686;18115;5396;5272,89;"04.005.003/0001-79 / FUNDACAO DE APOIO A GERACAO PRODUCAO CRIACAO E DIFUSAO DE RADIO E TV";4544;4544;"TV NOVA NORDESTE";;Televisão;Regional;"RECIFE - PE"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000497/2017-61;Publicidade;Midia;14/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800153;;"Campanha Bandeiras Tarifárias";267496;18535;1425;1392,49;"06.308.922/0001-47 / ASSOCIACAO DAS ENTIDADES USUARIAS DE CANAL COMUNITARIO DO ESTADO DA PARAIBA - ASEUCCEP ";1200;1086,6;"TV COMUNITARIA PONTA DO SEIXAS";;Televisão;Regional;"JOAO PESSOA - PB"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000497/2017-61;Publicidade;Midia;14/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800153;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";267495;18534;6483,75;6335,82;"22.225.247/0001-49 / Fundação Rádio e Televisão Educativa de Uberlândia";5460;5460;"TV UNIVERSITARIA DE UBERLANDIA";;Televisão;Regional;"UBERLANDIA - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000497/2017-61;Publicidade;Midia;14/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800153;;" CAMPANHA DE ENFRENTAMENTO À INTOLERÂNCIA RELIGIOSA II";267494;18533;6472,66;6324,98;"03.536.328/0001-15 / FUNDACAO RADIO E TV LAFAIETE EDUCATIVA E CULTURAL";5450,66;5450,66;"TV LAFAIETE";;Televisão;Regional;"CONSELHEIRO LAFAIETE - MG"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000560/2017-69;Publicidade;Midia;20/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800166;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";266705;18370;1459,2;1425,91;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";1228,8;1228,8;"AR TV";;Televisão;Regional;"ARARANGUA - SC"
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000560/2017-69;Publicidade;Midia;20/02/2017;14/03/2017;2016NE800005;Institucional;107783;2017OB800166;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";266709;18372;1459,2;1425,91;"04.706.170/0001-47 / FUNDAÇAO ANGELO REDIVO";1228,8;1228,8;"AR TV";;Televisão;Regional;"ARARANGUA - SC"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000563/2017-01;Publicidade;Midia;20/02/2017;14/03/2017;2016NE800006;Institucional;107783;2017OB800168;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";267792;56805;2102,23;2054,26;"07.663.719/0001-51 / FUNDAÇAO DEMOCRITO ROCHA";1770,3;1770,3;"TV O POVO";"O POVO";Televisão;Regional;"FORTALEZA - CE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000594/2017-53;Publicidade;Midia;24/02/2017;14/03/2017;2016NE800006;Institucional;107783;2017OB800169;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";267785;56804;11586,96;11322,59;"01.061.837/0001-03 / TV SERRA DOURADA EIRELI";9757,44;8835,36;SBT;SBT;Televisão;Regional;"GOIANIA - GO"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000490/2017-49;Publicidade;Midia;14/02/2017;13/03/2017;2017NE800001;"Utilidade Pública";107784;2017OB800130;;"CAMPANHA BRASIL NOS TRILHOS";267662;28346;1076637,38;1052073,05;"27.865.757/0033-81 / GLOBO COMUNICACAO E PARTICIPACOES S/A";906642;820964,33;GLOBO;"TV GLOBO";Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000490/2017-49;Publicidade;Midia;14/02/2017;13/03/2017;2017NE800001;"Utilidade Pública";107784;2017OB800130;;"CAMPANHA BRASIL NOS TRILHOS";267664;28268;94755,38;92593,46;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";79794;72253,47;RECORD;RECORD;Televisão;Nacional;Brasil
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000490/2017-49;Publicidade;Midia;14/02/2017;13/03/2017;2017NE800001;"Utilidade Pública";107784;2017OB800130;;"CAMPANHA BRASIL NOS TRILHOS";267663;28259;47025;45952,09;"45.039.237/0001-14 / TVSBT CANAL 4 DE SAO PAULO S/A";39600;35857,8;SBT;SBT;Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000420/2017-91;Publicidade;Midia;09/02/2017;17/02/2017;2016NE800005;Institucional;107783;2017OB800115;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";260669;16267;177094,79;172990,07;"02.131.538/0001-60 / TV OMEGA LTDA.";149132,45;134302,34;"REDE TV";"REDE TV";Televisão;Nacional;Brasil
"04.895.208/0004-10 / LEO BURNETT PUBLICIDADE LTDA";00170.000420/2017-91;Publicidade;Midia;09/02/2017;17/02/2017;2016NE800005;Institucional;107783;2017OB800115;;"Jogos Olímpicos e Paralímpicos Rio 2016 III";267490;18529;2178,54;2128,83;"10.713.012/0001-17 / CANAL 24 HORAS EIRELI - ME ";1834,56;1834,56;"TV CANAL 24 HORAS";;Televisão;Regional;"BRUSQUE - SC"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000436/2017-01;Publicidade;Midia;09/02/2017;17/02/2017;2016NE800171;Institucional;107783;2017OB800116;;"CAMPANHA REFORMA DA PREVIDÊNCIA - II";267264;27888;905372,92;884716,12;"60.628.369/0001-75 / RADIO E TELEVISAO RECORD S.A";762419,3;690274,52;RECORD;RECORD;Televisão;Nacional;Brasil
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000269/2017-91;Publicidade;Midia;31/01/2017;15/02/2017;2015NE800015;"Utilidade Pública";085461;2017OB800077;;"PLANO AGRÍCOLA E PECUÁRIO 2015/2016";267011;55616;6249,35;6106,76;"07.663.719/0001-51 / FUNDAÇAO DEMOCRITO ROCHA";5262,61;5262,61;"O POVO";;Televisão;Regional;"FORTALEZA - CE"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000299/2017-05;Publicidade;Midia;02/02/2017;15/02/2017;2016NE800006;Institucional;107783;2017OB800080;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";267182;56360;2790,72;2727,05;"10.879.677/0001-03 / INSTITUTO PARA A INTEGRACAO E O DESENVOLVIMENTO SOCIAL";2350,08;2350,08;"RBM TV";;Televisão;Regional;"RESENDE - RJ"
"57.118.929/0002-18 / NOVA S/B COMUNICAÇÃO LTDA";00170.000299/2017-05;Publicidade;Midia;02/02/2017;15/02/2017;2016NE800082;Institucional;107783;2017OB800080;;"CRISE HÍDRICA - 2016";267183;56361;5403,13;5279,85;"50.016.039/0013-09 / Fundação João Paulo II";4550;4550;"TV CANÇAO NOVA - REGIONAL";"CANÇÃO NOVA";Televisão;Regional;"ARACAJU - SE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000324/2017-42;Publicidade;Midia;02/02/2017;15/02/2017;2016NE800171;Institucional;107783;2017OB800089;;"CAMPANHA REFORMA DA PREVIDÊNCIA - II";267100;27653;6616,18;6465,23;"03.604.139/0002-13 / RADIO E TELEVISAO UNIAO LTDA";5571,52;5045,01;UNIAO;UNIÃO;Televisão;Regional;"FORTALEZA - CE"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000324/2017-42;Publicidade;Midia;02/02/2017;15/02/2017;2016NE800007;Institucional;107783;2017OB800089;;"CAMPANHA DE PRESTAÇÃO DE CONTAS E AÇÕES DE OPORTUNIDADE";267150;27815;1140;1113,99;"86.628.492/0001-80 / DESIGN E IMAGEM COMUNICAÇAO  EMPRESARIAL LTDA - EPP";960;960;"CABO FRIO TV";;Televisão;Regional;"CABO FRIO - RJ"
"05.428.409/0003-99 / PROPEG COMUNICAÇÃO SA";00170.000324/2017-42;Publicidade;Midia;02/02/2017;15/02/2017;2016NE800171;Institucional;107783;2017OB800089;;"CAMPANHA REFORMA DA PREVIDÊNCIA - II";267132;27778;5562,63;5435,71;"54.313.531/0001-63 / TV CORCOVADO S/A";4684,32;4241,65;CNT;;Televisão;Regional;"RIO DE JANEIRO - RJ"
